Timestamp,Power Load (MW),Temperature (°C),Humidity (%),Wind Speed (km/h),Rain (mm),Public Holiday (0/1),Weekday/Weekend (0/1),Solar Generation (MW),Region,Population Growth Rate (%)
2024-02-16 05:00:00,2523.75,13.65,70.35,16.46,40.93,1,0,325.67,East,1.22
2024-02-16 06:00:00,2858.18,34.7,41.91,15.71,0.0,0,0,647.56,South,2.35
2024-02-16 07:00:00,3550.51,14.61,64.3,18.88,0.0,0,0,33.51,East,2.54
2024-02-16 08:00:00,2790.09,25.53,39.56,13.91,0.0,0,0,1446.2,South,1.57
2024-02-16 09:00:00,2629.59,32.13,67.11,22.02,0.0,0,0,435.81,South,0.99
2024-02-16 10:00:00,3797.3,29.41,54.55,10.45,0.0,0,0,798.94,North,1.78
2024-02-16 11:00:00,2266.79,44.22,23.15,5.29,0.0,1,0,715.85,South,1.85
2024-02-16 12:00:00,2174.5,37.5,78.72,1.01,0.0,1,0,602.22,East,2.35
2024-02-16 13:00:00,3116.74,37.1,41.97,9.74,40.93,0,0,271.31,West,1.02
2024-02-16 14:00:00,4161.99,22.45,93.62,12.81,0.0,1,0,928.96,East,2.38
2024-02-16 15:00:00,3664.42,10.29,42.44,19.77,0.0,0,0,833.43,North,1.23
2024-02-16 16:00:00,3268.63,35.7,99.73,24.19,40.93,0,0,660.17,North,0.73
2024-02-16 17:00:00,3697.25,44.99,57.04,7.2,0.0,0,0,824.06,North,1.31
2024-02-16 18:00:00,3096.35,24.21,22.11,14.8,0.0,0,0,975.56,North,0.84
2024-02-16 19:00:00,4808.44,44.49,26.1,7.01,0.0,0,0,1290.65,West,2.92
2024-02-16 20:00:00,2164.71,14.96,26.57,28.53,40.93,0,0,344.16,South,2.4
2024-02-16 21:00:00,4020.17,20.38,24.5,19.43,0.0,0,0,1156.19,South,1.39
2024-02-16 22:00:00,4673.85,15.98,41.42,20.34,0.0,0,0,1223.54,West,1.56
2024-02-16 23:00:00,4411.65,26.63,45.97,15.94,40.93,0,0,1116.81,South,1.4
2024-02-17 00:00:00,2552.12,37.89,28.9,8.45,0.0,0,1,1227.24,East,1.2
2024-02-17 01:00:00,2887.78,21.92,55.05,6.01,0.0,1,1,867.27,South,2.97
2024-02-17 02:00:00,4151.14,41.72,49.23,19.7,40.93,0,1,32.91,South,0.86
2024-02-17 03:00:00,2252.81,29.07,70.91,27.65,0.0,0,1,1043.53,East,0.94
2024-02-17 04:00:00,4435.59,26.29,35.67,6.39,0.0,0,1,1293.13,North,0.97
2024-02-17 05:00:00,4156.72,37.55,93.12,17.15,0.0,0,1,395.54,North,2.45
2024-02-17 06:00:00,4188.82,13.55,61.28,15.88,0.0,0,1,1116.52,East,1.9
2024-02-17 07:00:00,2300.72,37.08,69.9,19.25,0.0,1,1,167.77,West,0.8
2024-02-17 08:00:00,4153.28,18.5,23.16,17.63,0.0,0,1,969.27,West,1.23
2024-02-17 09:00:00,4039.45,19.83,64.73,8.18,40.93,0,1,85.71,North,1.76
2024-02-17 10:00:00,4492.77,30.98,49.45,20.74,0.0,1,1,821.16,North,2.61
2024-02-17 11:00:00,2124.79,41.57,93.93,8.18,0.0,1,1,1315.45,East,0.95
2024-02-17 12:00:00,2069.33,30.24,90.85,19.59,0.0,0,1,568.25,South,0.7
2024-02-17 13:00:00,3119.02,32.71,71.01,9.0,0.0,0,1,280.35,East,2.78
2024-02-17 14:00:00,2446.36,37.18,81.43,2.47,0.0,0,1,1017.64,West,1.67
2024-02-17 15:00:00,3675.15,19.08,71.57,3.82,0.0,0,1,1268.28,South,2.99
2024-02-17 16:00:00,4752.05,38.95,21.36,25.02,0.0,0,1,453.8,North,0.78
2024-02-17 17:00:00,3174.44,24.63,76.25,3.64,0.0,0,1,858.99,West,1.23
2024-02-17 18:00:00,4534.85,16.15,34.17,9.92,0.0,0,1,989.91,West,0.94
2024-02-17 19:00:00,2000.72,22.25,74.61,8.63,40.93,0,1,585.53,North,2.61
2024-02-17 20:00:00,2505.54,18.61,20.84,1.74,0.0,0,1,101.16,East,0.77
2024-02-17 21:00:00,2091.27,18.0,44.87,17.99,0.0,1,1,1245.21,South,2.41
2024-02-17 22:00:00,2984.44,19.89,61.35,23.96,40.93,0,1,1256.67,North,1.71
2024-02-17 23:00:00,4724.57,16.33,46.65,29.77,0.0,0,1,153.21,East,2.65
2024-02-18 00:00:00,2290.86,33.37,75.52,28.08,0.0,1,1,882.12,East,0.75
2024-02-18 01:00:00,3819.23,30.3,61.82,1.48,40.93,0,1,1098.18,South,0.86
2024-02-18 02:00:00,3354.49,32.7,96.77,7.73,0.0,0,1,139.25,North,2.64
2024-02-18 03:00:00,4815.4,22.03,48.62,12.36,0.0,0,1,1269.53,North,1.78
2024-02-18 04:00:00,2367.56,36.94,77.75,26.25,0.0,0,1,531.46,South,1.28
2024-02-18 05:00:00,2636.08,14.54,86.87,10.8,0.0,0,1,882.66,East,1.26
2024-02-18 06:00:00,2088.63,29.99,40.29,17.11,0.0,0,1,564.79,West,1.5
2024-02-18 07:00:00,3301.81,19.64,80.33,19.79,0.0,0,1,792.51,East,1.74
2024-02-18 08:00:00,2833.5,28.47,51.47,8.94,0.0,0,1,987.03,North,0.63
2024-02-18 09:00:00,4609.72,21.33,30.3,17.46,0.0,1,1,1062.3,South,0.62
2024-02-18 10:00:00,3814.82,37.67,20.29,1.53,0.0,0,1,603.62,North,1.8
2024-02-18 11:00:00,3842.27,41.19,79.5,14.41,40.93,0,1,167.0,West,1.24
2024-02-18 12:00:00,3595.73,35.99,34.9,11.36,0.0,0,1,514.85,South,1.91
2024-02-18 13:00:00,2275.55,16.15,24.1,10.67,0.0,0,1,1252.03,North,2.59
2024-02-18 14:00:00,3335.06,19.62,59.78,7.05,0.0,0,1,884.78,East,1.22
2024-02-18 15:00:00,4998.52,42.18,47.74,24.53,0.0,0,1,671.47,East,2.1
2024-02-18 16:00:00,4505.69,25.3,75.34,26.46,0.0,0,1,1005.13,West,1.85
2024-02-18 17:00:00,4680.38,42.94,28.59,26.64,0.0,0,1,1226.29,East,1.15
2024-02-18 18:00:00,4469.68,23.74,30.61,11.88,40.93,0,1,1322.52,North,2.08
2024-02-18 19:00:00,2309.13,43.31,52.33,7.77,0.0,0,1,1082.6,West,2.88
2024-02-18 20:00:00,2682.34,42.4,61.63,2.95,40.93,0,1,135.08,East,2.5
2024-02-18 21:00:00,2009.36,33.12,85.94,20.17,0.0,0,1,335.4,East,0.65
2024-02-18 22:00:00,2910.53,10.31,66.85,9.91,40.93,1,1,1447.92,South,1.04
2024-02-18 23:00:00,2325.82,24.01,92.21,8.3,0.0,0,1,1085.13,West,1.36
2024-02-19 00:00:00,3418.38,41.89,37.42,11.14,0.0,1,0,1337.6,North,2.59
2024-02-19 01:00:00,4031.38,40.98,67.7,16.64,40.93,0,0,795.83,South,2.05
2024-02-19 02:00:00,4623.52,16.56,72.42,4.86,40.93,0,0,150.42,North,2.11
2024-02-19 03:00:00,4247.65,23.97,78.06,28.84,0.0,1,0,213.18,West,1.89
2024-02-19 04:00:00,4815.76,39.24,99.09,21.98,0.0,0,0,1436.9,East,1.04
2024-02-19 05:00:00,2161.69,30.23,57.44,1.4,0.0,0,0,512.73,West,0.82
2024-02-19 06:00:00,2036.54,39.66,49.55,9.2,0.0,0,0,581.22,South,1.0
2024-02-19 07:00:00,3984.01,38.93,88.18,1.51,0.0,0,0,1461.39,West,1.79
2024-02-19 08:00:00,2868.06,41.76,34.14,6.88,0.0,0,0,714.62,North,2.32
2024-02-19 09:00:00,2760.5,14.1,22.96,8.6,0.0,1,0,20.72,West,2.92
2024-02-19 10:00:00,2992.66,15.08,55.49,21.54,0.0,0,0,819.16,West,2.98
2024-02-19 11:00:00,2809.39,12.9,39.78,21.56,0.0,0,0,1095.5,North,0.66
2024-02-19 12:00:00,3534.31,42.73,51.72,1.36,0.0,0,0,812.33,South,2.97
2024-02-19 13:00:00,3320.45,26.63,98.89,17.64,0.0,0,0,971.42,South,1.4
2024-02-19 14:00:00,3537.29,12.25,47.88,28.83,0.0,0,0,773.19,East,2.99
2024-02-19 15:00:00,4018.14,21.25,76.64,18.85,0.0,0,0,337.98,West,2.26
2024-02-19 16:00:00,3161.39,22.3,40.03,28.82,0.0,0,0,132.52,West,2.49
2024-02-19 17:00:00,2753.92,38.33,44.27,11.42,0.0,0,0,23.61,East,2.64
2024-02-19 18:00:00,2498.6,35.74,39.45,13.79,0.0,0,0,1030.14,North,0.91
2024-02-19 19:00:00,3048.42,34.13,65.77,14.86,0.0,0,0,581.54,East,1.58
2024-02-19 20:00:00,4225.42,10.77,38.09,27.72,0.0,0,0,767.71,South,1.16
2024-02-19 21:00:00,4270.11,41.87,77.47,11.41,0.0,0,0,175.92,East,0.77
2024-02-19 22:00:00,4000.72,17.54,74.42,29.5,0.0,0,0,832.09,North,0.98
2024-02-19 23:00:00,2702.08,32.02,53.7,16.29,0.0,0,0,371.54,East,0.67
2024-02-20 00:00:00,3764.26,12.16,22.05,6.54,0.0,0,0,1223.01,North,1.46
2024-02-20 01:00:00,3712.07,12.85,21.81,3.11,40.93,0,0,895.85,North,1.04
2024-02-20 02:00:00,3452.8,10.34,62.62,5.19,0.0,0,0,94.11,South,1.64
2024-02-20 03:00:00,3649.94,29.81,87.14,1.18,0.0,0,0,322.37,North,1.57
2024-02-20 04:00:00,3475.37,32.03,67.91,20.77,0.0,0,0,351.46,South,2.01
2024-02-20 05:00:00,3696.37,11.77,54.85,15.51,0.0,0,0,1204.96,North,2.9
2024-02-20 06:00:00,4146.52,20.17,90.57,22.14,0.0,0,0,733.16,West,2.89
2024-02-20 07:00:00,2328.88,39.8,35.76,23.47,40.93,0,0,965.51,North,2.7
2024-02-20 08:00:00,4248.88,13.55,48.75,27.94,0.0,0,0,730.77,South,1.19
2024-02-20 09:00:00,2407.66,17.58,65.22,3.51,0.0,0,0,609.36,South,2.71
2024-02-20 10:00:00,2199.88,24.85,43.33,5.58,0.0,0,0,1235.18,East,0.66
2024-02-20 11:00:00,4928.24,39.48,99.82,16.45,0.0,0,0,1234.0,North,2.13
2024-02-20 12:00:00,4870.98,18.92,56.19,3.89,40.93,1,0,1262.24,South,2.12
2024-02-20 13:00:00,2181.31,44.9,24.14,2.78,0.0,0,0,1435.44,East,0.77
2024-02-20 14:00:00,3329.76,22.43,34.09,19.99,40.93,0,0,496.26,West,1.94
2024-02-20 15:00:00,2558.73,23.53,62.6,21.74,0.0,0,0,1059.79,West,0.83
2024-02-20 16:00:00,3456.03,14.27,64.0,25.3,0.0,0,0,506.93,North,2.9
2024-02-20 17:00:00,4490.53,33.81,98.73,27.47,0.0,0,0,1339.01,North,1.68
2024-02-20 18:00:00,4851.84,18.52,68.0,13.27,40.93,0,0,793.19,North,2.52
2024-02-20 19:00:00,3902.76,32.01,73.33,29.4,0.0,0,0,557.91,East,1.73
2024-02-20 20:00:00,3061.72,17.81,37.1,1.14,0.0,0,0,11.41,North,0.97
2024-02-20 21:00:00,3809.98,23.58,28.55,26.1,0.0,0,0,1011.89,South,0.79
2024-02-20 22:00:00,2936.0,39.98,68.16,9.64,0.0,0,0,682.54,East,1.36
2024-02-20 23:00:00,4729.47,35.86,89.19,27.65,0.0,1,0,143.42,North,2.85
2024-02-21 00:00:00,4611.2,15.41,66.99,6.68,0.0,0,0,572.09,North,0.6
2024-02-21 01:00:00,3674.7,31.27,55.42,22.23,0.0,0,0,769.74,South,1.34
2024-02-21 02:00:00,2974.4,32.0,66.26,12.76,0.0,0,0,497.37,East,1.79
2024-02-21 03:00:00,2880.17,13.17,57.5,11.44,0.0,0,0,1154.92,North,1.78
2024-02-21 04:00:00,2100.25,26.3,31.35,1.78,0.0,0,0,1103.6,West,1.05
2024-02-21 05:00:00,4447.46,19.12,79.29,21.18,0.0,1,0,174.55,North,1.5
2024-02-21 06:00:00,3351.15,26.35,62.64,5.26,0.0,0,0,770.56,East,0.65
2024-02-21 07:00:00,2975.4,37.2,51.95,13.89,0.0,0,0,689.45,South,2.45
2024-02-21 08:00:00,3413.33,15.54,64.77,4.24,0.0,0,0,1129.44,North,2.83
2024-02-21 09:00:00,4456.21,14.32,39.3,18.13,0.0,0,0,729.57,West,1.79
2024-02-21 10:00:00,2373.84,19.43,54.24,6.93,40.93,0,0,476.61,North,2.38
2024-02-21 11:00:00,4572.97,43.33,69.8,17.83,0.0,0,0,703.68,North,2.03
2024-02-21 12:00:00,4692.53,36.17,38.1,28.4,0.0,0,0,713.07,South,1.24
2024-02-21 13:00:00,4840.12,10.68,79.92,27.63,0.0,0,0,272.89,North,2.48
2024-02-21 14:00:00,3192.46,24.04,61.68,6.01,40.93,0,0,536.29,East,1.65
2024-02-21 15:00:00,2651.42,19.01,88.94,2.98,40.93,0,0,620.85,South,2.83
2024-02-21 16:00:00,3120.92,32.34,87.78,1.28,40.93,0,0,82.94,North,2.01
2024-02-21 17:00:00,2998.74,26.08,59.56,24.86,0.0,0,0,944.39,North,1.33
2024-02-21 18:00:00,2528.46,43.76,35.64,7.48,0.0,1,0,316.56,South,2.71
2024-02-21 19:00:00,3821.8,17.66,78.93,8.52,0.0,0,0,509.23,East,2.05
2024-02-21 20:00:00,3429.87,30.57,53.49,6.79,40.93,0,0,269.36,South,1.47
2024-02-21 21:00:00,4597.1,34.51,67.57,25.2,0.0,0,0,1114.47,East,2.28
2024-02-21 22:00:00,2096.33,38.89,28.58,29.37,0.0,0,0,829.37,South,2.65
2024-02-21 23:00:00,3931.6,24.24,70.53,22.66,0.0,0,0,297.59,North,0.56
2024-02-22 00:00:00,4288.85,34.04,49.88,24.71,0.0,0,0,295.87,East,1.24
2024-02-22 01:00:00,4278.46,20.61,46.74,18.62,0.0,0,0,340.9,North,1.06
2024-02-22 02:00:00,4658.22,25.24,98.39,15.86,0.0,0,0,1437.97,North,1.3
2024-02-22 03:00:00,4187.1,41.35,54.59,21.65,0.0,0,0,711.6,West,2.59
2024-02-22 04:00:00,4783.43,43.25,74.24,1.07,0.0,0,0,1394.06,West,1.55
2024-02-22 05:00:00,2997.97,35.16,70.22,1.84,0.0,0,0,1487.19,South,1.35
2024-02-22 06:00:00,3509.63,23.1,28.34,20.62,0.0,0,0,764.91,West,1.95
2024-02-22 07:00:00,2042.24,38.7,79.83,10.05,0.0,0,0,127.76,South,1.14
2024-02-22 08:00:00,2020.87,10.91,45.85,14.67,0.0,0,0,1216.74,North,2.14
2024-02-22 09:00:00,2720.38,13.6,83.92,23.46,0.0,0,0,915.7,North,0.58
2024-02-22 10:00:00,2302.42,33.15,68.61,17.31,0.0,0,0,110.32,South,1.37
2024-02-22 11:00:00,2780.63,20.19,45.37,24.16,0.0,0,0,734.03,East,1.71
2024-02-22 12:00:00,2531.13,43.3,48.5,12.57,0.0,1,0,993.68,East,1.82
2024-02-22 13:00:00,2085.56,25.26,78.52,8.62,0.0,0,0,665.02,West,0.66
2024-02-22 14:00:00,4727.91,25.03,64.0,7.05,0.0,0,0,865.2,West,2.58
2024-02-22 15:00:00,2024.67,33.73,73.47,3.95,0.0,0,0,1402.57,South,1.47
2024-02-22 16:00:00,4208.25,36.86,32.67,1.1,0.0,0,0,211.04,South,1.62
2024-02-22 17:00:00,2456.44,26.64,82.96,1.59,0.0,0,0,726.54,West,2.89
2024-02-22 18:00:00,4736.69,17.49,45.63,8.13,40.93,0,0,12.6,South,2.28
2024-02-22 19:00:00,4678.39,37.07,69.59,8.35,0.0,0,0,655.26,West,2.26
2024-02-22 20:00:00,3961.7,21.21,29.17,11.45,0.0,0,0,310.53,East,1.9
2024-02-22 21:00:00,4016.7,16.13,45.71,17.75,0.0,0,0,340.64,South,2.89
2024-02-22 22:00:00,2016.02,32.11,71.91,22.78,0.0,0,0,346.59,North,2.97
2024-02-22 23:00:00,4954.61,13.17,41.94,5.93,0.0,0,0,1139.07,North,1.38
2024-02-23 00:00:00,4633.5,44.0,90.42,22.78,0.0,0,0,762.07,East,1.98
2024-02-23 01:00:00,4685.32,32.13,72.9,4.17,0.0,0,0,570.62,West,0.54
2024-02-23 02:00:00,3977.73,44.51,89.62,29.66,0.0,0,0,1.16,South,2.43
2024-02-23 03:00:00,3034.36,21.86,51.63,8.55,0.0,0,0,1253.54,East,2.69
2024-02-23 04:00:00,4680.95,43.99,22.72,25.12,0.0,0,0,0.15,West,1.9
2024-02-23 05:00:00,2874.55,15.09,66.09,5.71,0.0,0,0,1211.77,South,0.93
2024-02-23 06:00:00,3688.13,11.42,47.14,28.52,0.0,1,0,1091.02,South,1.53
2024-02-23 07:00:00,2299.19,11.15,55.86,24.8,0.0,0,0,181.54,East,2.09
2024-02-23 08:00:00,4765.87,26.27,74.49,10.78,0.0,0,0,930.58,South,2.68
2024-02-23 09:00:00,2422.31,12.91,76.05,12.64,0.0,0,0,16.74,South,2.08
2024-02-23 10:00:00,2674.69,27.93,22.2,0.12,0.0,0,0,335.4,West,2.32
2024-02-23 11:00:00,3674.4,21.46,81.54,7.54,0.0,0,0,361.51,South,1.77
2024-02-23 12:00:00,4292.28,21.75,59.48,8.68,0.0,0,0,1471.3,South,1.81
2024-02-23 13:00:00,3858.05,32.25,64.54,13.58,0.0,0,0,856.22,West,1.02
2024-02-23 14:00:00,2696.4,15.71,43.84,4.17,0.0,1,0,13.49,West,1.62
2024-02-23 15:00:00,2002.83,36.83,53.67,14.36,0.0,1,0,193.26,West,1.66
2024-02-23 16:00:00,4271.45,30.37,76.83,20.05,0.0,0,0,287.8,West,0.64
2024-02-23 17:00:00,4955.62,42.02,82.14,11.14,0.0,0,0,1232.84,North,2.59
2024-02-23 18:00:00,4429.74,22.77,50.97,6.97,0.0,0,0,1018.05,East,2.06
2024-02-23 19:00:00,3380.62,44.4,75.29,16.43,0.0,0,0,724.67,East,0.67
2024-02-23 20:00:00,4711.3,30.15,40.64,0.87,40.93,0,0,1216.22,East,2.78
2024-02-23 21:00:00,3229.54,44.07,86.56,10.23,40.93,0,0,711.0,South,1.97
2024-02-23 22:00:00,3574.8,10.95,68.79,15.83,0.0,0,0,1223.91,West,1.5
2024-02-23 23:00:00,3431.39,35.48,82.01,10.08,0.0,0,0,328.8,West,0.92
2024-02-24 00:00:00,3342.87,38.58,58.17,10.36,0.0,0,1,1393.84,North,1.26
2024-02-24 01:00:00,4325.57,11.86,38.33,25.45,0.0,0,1,1435.87,East,1.55
2024-02-24 02:00:00,3580.31,30.26,54.34,28.02,0.0,0,1,956.8,North,2.0
2024-02-24 03:00:00,2950.15,38.07,50.52,24.82,40.93,0,1,950.84,West,2.81
2024-02-24 04:00:00,2774.47,29.64,46.62,2.97,40.93,0,1,847.89,South,0.54
2024-02-24 05:00:00,2113.24,12.23,36.97,8.69,0.0,1,1,649.15,West,1.35
2024-02-24 06:00:00,3749.59,34.27,80.73,21.34,0.0,0,1,268.1,West,1.18
2024-02-24 07:00:00,2689.88,12.12,26.91,29.23,0.0,0,1,289.07,West,2.54
2024-02-24 08:00:00,2444.4,38.61,91.0,7.27,0.0,0,1,978.67,East,1.61
2024-02-24 09:00:00,3961.49,11.51,34.0,26.95,0.0,0,1,700.78,South,2.19
2024-02-24 10:00:00,4043.63,14.81,98.39,22.17,0.0,0,1,338.55,South,2.17
2024-02-24 11:00:00,4256.46,19.63,99.08,29.5,0.0,0,1,138.02,South,0.6
2024-02-24 12:00:00,3510.73,32.17,51.87,2.81,0.0,0,1,1438.75,North,1.27
2024-02-24 13:00:00,4682.16,44.17,99.03,11.84,0.0,0,1,1032.68,East,2.77
2024-02-24 14:00:00,4809.03,14.12,89.53,14.34,0.0,0,1,286.09,South,2.34
2024-02-24 15:00:00,4422.11,14.99,26.59,20.16,0.0,0,1,1124.38,South,2.79
2024-02-24 16:00:00,3906.78,22.91,95.79,19.62,0.0,0,1,253.74,East,1.98
2024-02-24 17:00:00,2911.16,39.27,23.4,27.19,0.0,1,1,883.82,West,2.16
2024-02-24 18:00:00,4948.83,26.35,34.55,25.16,0.0,0,1,850.86,West,2.84
2024-02-24 19:00:00,2822.41,21.26,66.77,1.66,0.0,0,1,162.44,East,2.54
2024-02-24 20:00:00,2607.97,29.64,26.46,14.6,0.0,0,1,995.82,South,1.28
2024-02-24 21:00:00,3326.46,19.12,32.94,12.21,40.93,1,1,835.92,South,2.01
2024-02-24 22:00:00,2170.52,24.04,96.28,29.91,40.93,0,1,1203.06,North,0.62
2024-02-24 23:00:00,4935.48,21.64,99.58,12.82,0.0,0,1,1362.29,North,2.75
2024-02-25 00:00:00,3765.3,38.14,83.85,20.48,0.0,1,1,1060.92,South,2.71
2024-02-25 01:00:00,3670.86,42.35,61.22,8.53,0.0,0,1,455.13,North,1.16
2024-02-25 02:00:00,3967.39,36.59,92.02,18.44,0.0,0,1,490.93,North,1.1
2024-02-25 03:00:00,3491.07,25.37,28.95,6.2,0.0,1,1,467.9,North,2.2
2024-02-25 04:00:00,2096.19,27.65,95.43,18.11,0.0,0,1,1295.43,East,0.5
2024-02-25 05:00:00,3836.93,14.38,48.12,26.05,40.93,0,1,724.78,South,1.52
2024-02-25 06:00:00,4148.52,36.14,88.92,0.58,0.0,1,1,1437.84,South,1.25
2024-02-25 07:00:00,3250.25,30.88,73.47,15.14,40.93,0,1,982.47,West,0.65
2024-02-25 08:00:00,4271.89,41.59,96.82,29.47,0.0,0,1,904.34,South,1.25
2024-02-25 09:00:00,2681.0,17.02,89.17,4.78,0.0,0,1,1348.34,South,1.34
2024-02-25 10:00:00,2663.83,36.59,91.03,5.5,0.0,0,1,884.43,North,2.56
2024-02-25 11:00:00,2484.25,33.96,70.54,14.12,0.0,1,1,1234.26,West,2.54
2024-02-25 12:00:00,3115.98,19.3,86.65,26.13,40.93,0,1,748.23,North,2.67
2024-02-25 13:00:00,4541.04,33.36,80.57,16.88,0.0,0,1,897.96,North,0.81
2024-02-25 14:00:00,4483.74,42.35,32.93,15.26,0.0,0,1,388.82,West,0.99
2024-02-25 15:00:00,3148.47,42.15,71.89,2.6,0.0,0,1,1314.48,South,0.9
2024-02-25 16:00:00,3767.36,35.19,31.85,28.86,0.0,0,1,417.0,East,2.03
2024-02-25 17:00:00,4162.45,11.68,89.56,10.41,0.0,0,1,1445.1,North,1.19
2024-02-25 18:00:00,2723.62,40.53,25.28,7.55,0.0,0,1,578.52,West,2.52
2024-02-25 19:00:00,2504.42,33.02,98.96,12.35,0.0,1,1,652.9,South,2.86
2024-02-25 20:00:00,4916.29,20.87,52.05,12.43,0.0,1,1,737.97,South,0.55
2024-02-25 21:00:00,3852.67,16.55,33.65,13.76,0.0,0,1,575.21,South,1.67
2024-02-25 22:00:00,4944.25,14.07,94.85,20.66,0.0,0,1,862.6,West,2.94
2024-02-25 23:00:00,3013.27,11.76,23.63,26.04,0.0,0,1,974.95,North,1.89
2024-02-26 00:00:00,4109.1,36.39,57.61,1.72,0.0,0,0,258.32,South,2.48
2024-02-26 01:00:00,2667.81,18.25,81.62,14.72,40.93,0,0,1245.85,West,1.84
2024-02-26 02:00:00,2783.6,10.85,45.34,12.42,0.0,0,0,991.63,East,2.36
2024-02-26 03:00:00,3535.71,23.9,62.31,0.33,0.0,0,0,1115.96,South,0.9
2024-02-26 04:00:00,2958.85,26.89,76.03,24.49,0.0,0,0,1410.05,North,2.17
2024-02-26 05:00:00,2502.86,15.92,96.16,3.13,0.0,0,0,1214.22,West,2.53
2024-02-26 06:00:00,2788.64,11.54,28.22,3.44,40.93,0,0,925.53,East,2.33
2024-02-26 07:00:00,2107.25,16.62,32.58,1.45,0.0,0,0,455.38,North,1.28
2024-02-26 08:00:00,4113.27,33.77,60.71,6.01,0.0,0,0,895.38,South,1.34
2024-02-26 09:00:00,3476.35,12.88,53.48,5.3,0.0,1,0,89.59,North,2.94
2024-02-26 10:00:00,2282.73,29.43,52.86,10.44,0.0,0,0,931.24,East,2.81
2024-02-26 11:00:00,2515.08,15.12,43.76,19.78,0.0,0,0,648.03,West,1.79
2024-02-26 12:00:00,2307.6,16.85,64.85,1.63,0.0,0,0,1040.89,North,2.23
2024-02-26 13:00:00,3837.78,23.76,90.66,25.81,0.0,0,0,423.54,West,2.53
2024-02-26 14:00:00,2282.63,13.53,32.87,9.8,0.0,0,0,928.86,West,1.97
2024-02-26 15:00:00,4262.85,16.06,37.22,18.2,0.0,1,0,1195.58,East,0.69
2024-02-26 16:00:00,2061.53,22.21,73.67,0.36,0.0,0,0,155.47,West,1.69
2024-02-26 17:00:00,2748.13,21.54,24.5,10.97,0.0,1,0,1016.52,South,2.61
2024-02-26 18:00:00,4672.0,36.22,73.9,0.06,0.0,0,0,1455.31,East,1.31
2024-02-26 19:00:00,4155.59,12.62,45.16,4.96,40.93,0,0,1313.83,North,1.76
2024-02-26 20:00:00,2218.9,40.12,48.63,13.44,0.0,0,0,216.67,North,1.01
2024-02-26 21:00:00,4463.38,38.57,52.44,16.05,0.0,0,0,670.64,West,2.56
2024-02-26 22:00:00,3479.11,36.81,47.97,4.59,0.0,1,0,358.31,East,1.0
2024-02-26 23:00:00,4540.35,20.83,87.3,22.36,0.0,0,0,107.72,East,2.36
2024-02-27 00:00:00,3802.22,38.8,95.69,5.67,0.0,0,0,1185.2,North,2.1
2024-02-27 01:00:00,4045.5,16.4,63.84,3.48,0.0,1,0,1246.26,North,2.84
2024-02-27 02:00:00,4980.5,14.35,66.55,10.0,0.0,0,0,983.25,South,1.98
2024-02-27 03:00:00,2697.01,11.57,25.64,16.54,0.0,0,0,136.81,South,2.23
2024-02-27 04:00:00,3871.84,42.88,77.06,29.67,0.0,0,0,115.75,East,2.98
2024-02-27 05:00:00,3380.96,20.78,66.73,12.56,0.0,0,0,838.07,North,1.32
2024-02-27 06:00:00,2118.36,42.12,24.03,12.78,0.0,0,0,1353.11,East,1.1
2024-02-27 07:00:00,2043.41,19.54,35.87,1.78,0.0,0,0,263.63,South,1.36
2024-02-27 08:00:00,2357.69,41.76,36.16,22.97,0.0,0,0,947.04,West,2.23
2024-02-27 09:00:00,3947.28,41.64,33.68,5.45,0.0,0,0,749.13,East,1.69
2024-02-27 10:00:00,3701.49,42.33,72.69,22.34,0.0,0,0,385.61,North,2.06
2024-02-27 11:00:00,3660.29,27.37,94.28,27.32,0.0,0,0,631.32,East,2.93
2024-02-27 12:00:00,2095.57,40.31,81.04,23.05,0.0,0,0,679.08,South,1.85
2024-02-27 13:00:00,3407.91,43.28,58.19,19.27,40.93,0,0,225.68,South,2.16
2024-02-27 14:00:00,4773.87,21.36,52.32,18.12,0.0,1,0,262.65,North,0.9
2024-02-27 15:00:00,3192.78,24.66,50.92,13.61,0.0,0,0,1006.66,East,1.31
2024-02-27 16:00:00,3874.77,35.17,68.1,4.34,0.0,1,0,190.93,South,2.53
2024-02-27 17:00:00,4339.46,20.51,48.74,23.37,0.0,0,0,1170.75,East,0.5
2024-02-27 18:00:00,4351.78,36.38,38.09,14.32,0.0,0,0,1271.08,West,2.03
2024-02-27 19:00:00,3557.84,12.59,68.23,18.77,0.0,0,0,170.78,South,2.41
2024-02-27 20:00:00,4573.86,28.32,51.26,11.22,0.0,0,0,1416.17,South,1.32
2024-02-27 21:00:00,3174.13,14.28,21.13,6.02,0.0,0,0,1466.36,South,1.24
2024-02-27 22:00:00,4666.08,20.27,21.78,24.2,40.93,0,0,80.65,East,1.03
2024-02-27 23:00:00,2720.68,19.05,41.93,10.27,40.93,1,0,5.18,North,2.4
2024-02-28 00:00:00,2840.65,39.36,60.99,26.0,0.0,0,0,1422.11,South,2.96
2024-02-28 01:00:00,2159.36,16.77,48.34,28.97,0.0,0,0,135.61,East,2.26
2024-02-28 02:00:00,4386.75,38.3,21.92,24.9,0.0,0,0,403.5,South,2.43
2024-02-28 03:00:00,3251.17,37.79,37.85,3.84,0.0,0,0,711.58,East,1.29
